0  0.013371  0.007183  0.000230
1  -0.001120  0.013897  0.000194
2  0.010195  -0.004074  0.000121
3  0.005919  0.001407  0.000037
4  -0.007453  0.015473  0.000295
5  -0.004119  -0.002153  0.000022
6  0.004216  -0.004502  0.000038
7  -0.011561  -0.002913  0.000142
8  -0.015473  0.025221  0.000875
9  0.017109  0.001251  0.000294
10  0.014997  -0.003126  0.000235
11  0.012439  0.001608  0.000157
12  -0.009985  -0.012391  0.000253
13  -0.003974  0.005778  0.000049
14  -0.027038  -0.011951  0.000874
15  -0.000862  -0.019321  0.000374
16  -0.001558  0.011939  0.000145
17  0.005031  0.000344  0.000025
18  -0.005316  -0.000576  0.000029
19  0.006926  0.000910  0.000049
20  -0.016471  -0.006700  0.000316
21  -0.013327  0.023213  0.000716
22  0.003749  -0.004045  0.000030
23  -0.009644  0.013943  0.000287
24  -0.004398  0.010511  0.000130
25  0.020969  0.006634  0.000484
26  -0.011255  -0.013653  0.000313
27  0.002038  0.012746  0.000167
28  -0.009994  -0.006370  0.000140
29  -0.001673  -0.024556  0.000606
30  -0.002982  0.011304  0.000137
31  0.010900  0.008926  0.000198
32  -0.001145  -0.000310  0.000001
33  0.018353  0.012415  0.000491
34  0.001748  0.010646  0.000116
35  0.008598  0.014268  0.000278
36  -0.004927  -0.015559  0.000266
37  -0.000803  0.014442  0.000209
38  -0.011970  0.007692  0.000202
39  -0.002127  0.011350  0.000133
40  -0.007856  -0.004185  0.000079
41  0.002427  0.005559  0.000037
42  -0.014926  0.014518  0.000434
43  -0.001678  -0.010151  0.000106
44  -0.005306  -0.017247  0.000326
45  -0.032819  -0.007821  0.001138
46  -0.025380  -0.024479  0.001243
47  -0.009693  0.010587  0.000206
48  -0.006772  0.008704  0.000122
49  0.010244  -0.006843  0.000152
50  -0.004755  0.029470  0.000891
51  -0.004535  0.017276  0.000319
52  -0.000365  0.011328  0.000128
53  0.026574  -0.000610  0.000707
54  -0.013458  0.000543  0.000181
55  -0.008076  0.011918  0.000207
56  -0.004273  0.013646  0.000204
57  -0.011233  0.016734  0.000406
58  0.026391  0.014733  0.000914
59  -0.007543  0.029308  0.000916
60  -0.001141  -0.003922  0.000017
61  0.003903  0.015121  0.000244
62  -0.001490  -0.008067  0.000067
63  -0.008382  0.018073  0.000397
64  -0.006705  0.015486  0.000285
65  0.008465  0.002709  0.000079
66  0.012353  0.017922  0.000474
67  -0.044579  0.021115  0.002433
68  -0.001153  -0.001258  0.000003
69  0.006377  -0.019523  0.000422
70  0.003646  0.003075  0.000023
71  0.019653  0.016484  0.000658
72  0.001739  0.006542  0.000046
73  -0.001940  -0.004516  0.000024
74  -0.015292  0.007229  0.000286
75  0.007693  0.015531  0.000300
76  0.000927  0.010404  0.000109
77  0.001981  0.015582  0.000247
78  -0.004949  -0.007578  0.000082
79  -0.010376  -0.004863  0.000131
80  0.015946  0.017020  0.000544
81  -0.004108  -0.001876  0.000020
82  -0.025873  0.002300  0.000675
83  0.001913  0.021530  0.000467
84  0.017819  0.011503  0.000450
85  0.003851  0.000513  0.000015
86  -0.001560  0.010279  0.000108
87  0.001369  0.020185  0.000409
88  0.004651  0.029275  0.000879
89  -0.006796  -0.006864  0.000093
90  -0.004119  0.009318  0.000104
91  0.020396  0.012822  0.000580
92  -0.001815  0.000261  0.000003
93  0.005056  0.014871  0.000247
94  0.001364  0.016301  0.000268
95  -0.010163  0.014777  0.000322
96  0.002290  0.008054  0.000070
97  -0.009488  0.007501  0.000146
98  -0.023774  -0.007510  0.000622
99  0.000466  -0.000975  0.000001
100  -0.022944  -0.000824  0.000527
101  0.006432  0.016722  0.000321
102  -0.002503  0.026013  0.000683
103  -0.012648  0.009557  0.000251
104  0.000420  0.011459  0.000131
105  0.016264  -0.001238  0.000266
106  -0.005736  0.019204  0.000402
107  -0.013763  0.006526  0.000232
108  -0.005192  0.009726  0.000122
109  0.001660  0.021394  0.000460
110  0.000651  0.008649  0.000075
111  -0.001850  0.001202  0.000005
112  -0.005451  0.006736  0.000075
113  0.000684  -0.006694  0.000045
114  -0.012457  0.004521  0.000176
115  -0.010145  -0.010092  0.000205
116  -0.009346  0.017542  0.000395
117  -0.005232  -0.010711  0.000142
118  -0.035881  0.019066  0.001651
119  0.008157  0.000061  0.000067
120  0.003328  0.014695  0.000227
121  0.003121  0.001696  0.000013
122  0.007668  0.001485  0.000061
123  0.008235  0.010234  0.000173
124  -0.004770  0.010724  0.000138
125  0.016428  0.023842  0.000838
126  0.008460  -0.015495  0.000312
127  -0.003755  0.025070  0.000643
128  -0.010876  -0.004571  0.000139
129  0.002769  0.007041  0.000057
130  0.012224  0.012554  0.000307
131  -0.000195  -0.011663  0.000136
132  0.022878  0.000100  0.000523
133  0.012687  -0.014912  0.000383
134  0.009891  -0.015040  0.000324
135  -0.030349  0.004128  0.000938
136  0.009871  -0.006624  0.000141
137  -0.005394  -0.002791  0.000037
138  -0.017303  -0.012858  0.000465
139  0.014835  -0.009297  0.000307
140  0.013411  0.004342  0.000199
141  -0.006232  0.005481  0.000069
142  -0.016393  0.018565  0.000613
143  0.001243  0.015327  0.000236
144  -0.012762  -0.003217  0.000173
145  -0.006978  0.005558  0.000080
146  -0.009334  0.014755  0.000305
147  0.000853  0.006058  0.000037
148  0.004591  -0.014112  0.000220
149  0.001445  -0.011544  0.000135
150  -0.000185  0.021506  0.000463
151  -0.014267  0.018583  0.000549
152  0.013589  0.007789  0.000245
153  -0.010040  0.007485  0.000157
154  -0.007794  0.011808  0.000200
155  0.008233  0.005092  0.000094
156  0.009474  -0.021850  0.000567
157  -0.000214  0.021748  0.000473
158  0.004734  -0.001719  0.000025
159  -0.009318  0.009997  0.000187
160  -0.024060  0.011262  0.000706
161  -0.009050  -0.000741  0.000082
162  -0.020656  -0.017659  0.000739
163  0.005611  0.012132  0.000179
164  0.004628  0.002223  0.000026
165  0.016049  0.002717  0.000265
166  -0.013340  0.020844  0.000612
167  0.004847  0.009915  0.000122
168  -0.004919  0.018978  0.000384
169  0.011024  -0.005368  0.000150
170  -0.001606  0.016987  0.000291
171  -0.002221  -0.009821  0.000101
172  -0.020767  0.010440  0.000540
173  -0.002318  0.020390  0.000421
174  0.014045  -0.003389  0.000209
175  -0.002734  0.014290  0.000212
176  0.009372  0.012615  0.000247
177  0.018159  0.018981  0.000690
178  0.005091  0.000181  0.000026
179  0.006392  0.000536  0.000041
180  0.010803  0.020170  0.000524
181  0.003542  0.014554  0.000224
182  0.023663  -0.012500  0.000716
183  0.002883  0.016625  0.000285
184  -0.021006  0.012506  0.000598
185  -0.009960  -0.008868  0.000178
186  -0.009144  0.029124  0.000932
187  0.016866  -0.005611  0.000316
188  0.005600  -0.006693  0.000076
189  0.005865  0.010467  0.000144
190  0.002241  0.006628  0.000049
191  0.005845  -0.003203  0.000044
192  -0.010584  0.015495  0.000352
193  0.006051  -0.006807  0.000083
