0  -0.012880  0.009343  0.000253
1  -0.016301  0.007096  0.000316
2  -0.024268  -0.000748  0.000590
3  0.006525  0.021867  0.000521
4  0.013354  -0.003408  0.000190
5  -0.000869  0.014208  0.000203
6  -0.010884  0.007778  0.000179
7  0.002319  -0.004937  0.000030
8  -0.008167  0.004450  0.000086
9  -0.013173  0.011019  0.000295
10  -0.002496  0.028775  0.000834
11  -0.003005  0.002095  0.000013
12  0.001528  0.017622  0.000313
13  0.006568  0.015969  0.000298
14  -0.003055  -0.004836  0.000033
15  0.005895  0.010967  0.000155
16  0.000683  0.011898  0.000142
17  0.001220  0.012834  0.000166
18  0.004365  0.004604  0.000040
19  -0.012356  0.002270  0.000158
20  0.003124  0.002582  0.000016
21  -0.001211  -0.007927  0.000064
22  -0.003537  0.001972  0.000016
23  -0.000604  0.010130  0.000103
24  -0.011740  0.011633  0.000273
25  -0.016623  0.029444  0.001143
26  0.011737  0.004854  0.000161
27  0.000371  0.009632  0.000093
28  -0.009860  0.010305  0.000203
29  -0.004305  0.013698  0.000206
30  -0.008879  -0.006757  0.000124
31  -0.009120  0.018825  0.000438
32  -0.009817  0.014854  0.000317
33  0.002014  0.009027  0.000086
34  -0.015920  0.010875  0.000372
35  -0.015185  0.019171  0.000598
36  -0.005672  0.026389  0.000729
37  -0.006158  0.004705  0.000060
38  -0.012112  0.011292  0.000274
39  0.005580  0.012939  0.000199
40  0.001903  0.003033  0.000013
41  0.005365  0.026060  0.000708
42  -0.021225  0.011300  0.000578
43  0.012913  0.012048  0.000312
44  0.015480  0.013373  0.000418
45  -0.000618  0.023112  0.000535
46  -0.006151  0.012476  0.000193
47  -0.027104  0.010753  0.000850
48  0.003537  0.014363  0.000219
49  -0.009472  0.006133  0.000127
50  -0.016751  -0.004846  0.000304
51  -0.014563  -0.008954  0.000292
52  -0.005561  0.005450  0.000061
53  -0.007813  0.017755  0.000376
54  0.004232  0.002382  0.000024
55  -0.010023  0.011393  0.000230
56  0.019658  -0.003670  0.000400
57  -0.010579  0.005723  0.000145
58  -0.020181  0.006684  0.000452
