0  -0.001579  -0.073168  0.005356
1  0.010152  -0.000948  0.000104
2  0.020438  -0.108475  0.012184
3  -0.014403  0.035207  0.001447
4  0.026584  0.006246  0.000746
5  0.007012  -0.006840  0.000096
6  -0.002725  -0.031077  0.000973
7  0.032400  0.014455  0.001259
8  -0.009392  -0.010355  0.000195
9  -0.011629  -0.016742  0.000416
10  0.033464  -0.021245  0.001571
11  0.002941  0.028724  0.000834
12  -0.003946  -0.007601  0.000073
13  0.015636  0.032897  0.001327
14  0.018404  0.043355  0.002218
15  0.001204  0.019562  0.000384
16  -0.016943  0.044520  0.002269
17  0.006515  -0.015088  0.000270
18  0.010857  0.076141  0.005915
19  0.016362  -0.021236  0.000719
20  0.010638  -0.104436  0.011020
21  -0.088163  0.012906  0.007939
22  -0.034455  -0.020735  0.001617
23  -0.004514  -0.046375  0.002171
24  0.093917  -0.040882  0.010492
25  0.003067  0.020070  0.000412
26  -0.002601  0.014944  0.000230
27  0.006629  0.026983  0.000772
28  0.077573  0.041226  0.007717
29  0.035250  -0.049586  0.003701
30  -0.022498  0.001492  0.000508
31  -0.042139  0.026313  0.002468
32  -0.010917  -0.011581  0.000253
33  0.012912  -0.016697  0.000446
34  -0.005297  0.005066  0.000054
35  -0.047801  0.000625  0.002285
36  0.063758  0.006045  0.004102
37  0.018718  0.076474  0.006199
38  0.027095  0.015026  0.000960
39  0.020760  0.050198  0.002951
40  -0.003810  0.077709  0.006053
41  0.021353  0.021789  0.000931
42  0.016721  -0.005009  0.000305
43  0.023588  0.031812  0.001568
44  -0.020621  0.074415  0.005963
45  0.017174  0.067200  0.004811
46  0.004348  -0.008629  0.000093
47  0.033329  -0.003310  0.001122
48  -0.003026  -0.025945  0.000682
49  0.006587  -0.012133  0.000191
50  0.004398  0.053640  0.002897
51  0.019919  0.015000  0.000622
52  0.003462  -0.003053  0.000021
53  0.008828  0.023373  0.000624
54  -0.010685  0.019991  0.000514
55  0.060956  0.025605  0.004371
56  -0.070272  0.021532  0.005402
57  -0.016650  -0.043874  0.002202
58  0.016358  -0.050668  0.002835
59  0.001363  0.000168  0.000002
60  0.015622  0.023220  0.000783
61  -0.010316  -0.006219  0.000145
62  -0.001026  -0.064608  0.004175
63  -0.021786  -0.024197  0.001060
64  0.038855  0.010187  0.001613
65  0.038049  -0.025415  0.002094
66  0.030001  -0.007448  0.000956
67  -0.033288  0.014117  0.001307
68  0.004837  0.020212  0.000432
69  0.046275  -0.001522  0.002144
70  -0.039568  0.013751  0.001755
71  0.000031  0.044298  0.001962
72  -0.002152  0.063183  0.003997
73  -0.045127  0.031603  0.003035
74  0.014964  -0.045918  0.002332
75  0.027296  -0.002090  0.000749
76  0.000206  0.002190  0.000005
77  -0.022857  -0.011613  0.000657
78  0.001620  -0.002611  0.000009
79  -0.040514  -0.029231  0.002496
80  -0.033383  -0.010568  0.001226
81  -0.033550  0.013765  0.001315
82  0.038750  -0.050715  0.004074
83  0.029289  0.012498  0.001014
84  0.048735  -0.005851  0.002409
85  0.039176  -0.060903  0.005244
86  -0.024508  -0.046599  0.002772
87  0.013075  0.013156  0.000344
88  -0.024507  0.011885  0.000742
89  -0.023988  0.001486  0.000578
90  0.013139  -0.008506  0.000245
91  -0.043372  -0.007164  0.001932
92  -0.008969  0.006644  0.000125
93  0.029653  0.017019  0.001169
94  -0.084464  -0.021182  0.007583
95  0.015876  0.007549  0.000309
96  -0.012647  0.056931  0.003401
97  0.029907  0.083714  0.007902
98  -0.044222  -0.041166  0.003650
99  -0.030029  -0.031175  0.001874
100  -0.017609  0.042472  0.002114
101  0.018728  0.020421  0.000768
102  -0.007368  -0.014640  0.000269
103  0.045203  -0.022573  0.002553
104  -0.021069  0.020027  0.000845
105  -0.013477  0.030906  0.001137
106  0.036762  0.064033  0.005452
107  0.026810  0.004125  0.000736
108  0.056711  0.031296  0.004196
109  0.080606  -0.025279  0.007136
110  -0.019718  -0.008193  0.000456
111  -0.036010  -0.059742  0.004866
112  0.005674  -0.005650  0.000064
113  0.023792  0.009605  0.000658
114  0.036119  0.067042  0.005799
115  0.036674  0.034942  0.002566
116  0.057469  -0.007569  0.003360
117  0.078149  -0.032862  0.007187
118  0.015738  0.037111  0.001625
119  -0.020047  0.016521  0.000675
120  -0.060794  0.003849  0.003711
121  0.013991  0.029141  0.001045
122  -0.005679  -0.024778  0.000646
123  0.023231  0.037076  0.001914
124  0.046369  0.003273  0.002161
125  -0.044093  0.002287  0.001949
126  -0.043918  0.006517  0.001971
127  -0.034686  -0.044885  0.003218
128  -0.004525  0.034924  0.001240
129  0.004665  0.010404  0.000130
130  -0.024442  -0.008406  0.000668
131  0.038100  -0.000172  0.001452
132  0.080370  -0.030117  0.007366
133  0.030911  -0.046243  0.003094
134  -0.052172  -0.063867  0.006801
135  -0.047895  0.008283  0.002363
136  0.019324  -0.034545  0.001567
137  0.045624  -0.051241  0.004707
138  -0.026660  -0.001276  0.000712
139  -0.021766  0.001771  0.000477
140  0.059934  0.005529  0.003623
141  0.075860  0.086259  0.013195
142  0.095383  0.002199  0.009103
143  0.037910  0.058831  0.004898
144  0.006956  0.072823  0.005352
145  -0.055158  0.030502  0.003973
146  -0.057384  -0.020909  0.003730
147  -0.021460  -0.092718  0.009057
148  -0.008434  -0.051054  0.002678
149  0.063448  0.046902  0.006225
150  0.028448  0.011638  0.000945
151  -0.045586  0.000992  0.002079
152  0.059589  -0.009182  0.003635
153  0.036868  -0.012327  0.001511
154  0.011698  -0.017298  0.000436
155  0.070397  -0.067729  0.009543
156  0.030835  -0.000979  0.000952
157  0.029299  -0.031822  0.001871
158  0.033387  -0.073557  0.006525
159  0.012011  0.071109  0.005201
160  -0.000839  -0.034575  0.001196
161  0.002131  -0.000150  0.000005
162  -0.028691  0.011217  0.000949
163  -0.032224  0.008411  0.001109
164  0.025801  -0.018777  0.001018
165  -0.001978  0.004280  0.000022
166  -0.067769  0.025849  0.005261
167  -0.014972  -0.008438  0.000295
168  0.024444  -0.010247  0.000703
169  0.004853  -0.062945  0.003986
170  -0.054512  0.103848  0.013756
171  0.005597  0.004614  0.000053
172  -0.080882  -0.027014  0.007272
173  0.002127  0.012664  0.000165
174  -0.030624  -0.029334  0.001798
175  0.023091  -0.008009  0.000597
176  0.003274  -0.054104  0.002938
177  0.078695  -0.011775  0.006332
178  -0.044969  0.020180  0.002429
179  0.076617  0.035972  0.007164
180  -0.076173  0.010941  0.005922
181  0.039343  -0.049659  0.004014
